rank,name,code,country,birthdate
1840,"Savva Rybkin</a></td><td align=""left"">RUS</td><td align=""right""></td></tr><tr><td align=""right"">1840</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=TomasJordiLeston"">Tomas Jordi Leston</a></td><td align=""left"">ARG</td><td align=""right""></td></tr><tr><td align=""right"">1851</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=AllanGatoto"">Allan Gatoto</a></td><td align=""left"">BDI</td><td align=""right""></td></tr><tr><td align=""right"">1851</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=DorianTremblay"">Dorian Tremblay",SavvaRybkin,FRA,2002-02-27
1851,Pietro Pampanin,PietroPampanin,ITA,2003-01-05
1854,"Caheer Warik</a></td><td align=""left"">IND</td><td align=""right""></td></tr><tr><td align=""right"">1854</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=DakotahBobo"">Dakotah Bobo",CaheerWarik,USA,2003-01-16
1854,Dmitry Kopilevich,DmitryKopilevich,SLO,2006-10-28
1854,Evangelos Kypriotis,EvangelosKypriotis,GRE,2003-06-03
1854,Ha Minh Duc Vu,HaMinhDucVu,VIE,2003-05-13
1854,"Jan Wygona</a></td><td align=""left"">POL</td><td align=""right""></td></tr><tr><td align=""right"">1854</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=JunHaoLuo"">Jun Hao Luo",JanWygona,CHN,2007-12-03
1854,Noah Regas Luis,NoahRegasLuis,ESP,2004-04-28
1854,Pablo Aunion,PabloAunion,ESP,2007-06-27
1863,Adrien Burdet,AdrienBurdet,SUI,2002-03-11
1863,"Alvaro Jimenez</a></td><td align=""left"">ESP</td><td align=""right""></td></tr><tr><td align=""right"">1863</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=BoraSengul"">Bora Sengul",AlvaroJimenez,TUR,2001-10-30
1863,Essa Qabazard,EssaQabazard,KUW,2001-10-24
1863,Jack Mcgary,JackMcgary,USA,2005-07-07
1863,"Nicola Ion</a></td><td align=""left"">CAN</td><td align=""right""></td></tr><tr><td align=""right"">1863</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=ZhengyuSun"">Zhengyu Sun",NicolaIon,CHN,2006-10-09
1870,Anas Bennour Dit Sahli,AnasBennourDitSahli,TUN,2006-11-02
1870,Haoyuan Huang,HaoyuanHuang,CHN,2002-11-29
1870,Kazuma Kawachi,KazumaKawachi,JPN,1994-10-11
1870,Lorenzo Ferri,LorenzoFerri,ITA,2004-01-28
1870,Vladan Tadic,VladanTadic,BIH,2001-01-11
1870,William Nolan,WilliamNolan,GBR,2003-05-01
1876,"Fumin Jiang</a></td><td align=""left"">CHN</td><td align=""right""></td></tr><tr><td align=""right"">1876</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=IvanBiletic"">Ivan Biletic",FuminJiang,BIH,2006-10-14
1876,Luca Parenti,LucaParenti,ITA,2003-08-10
1876,Stijn Pel,StijnPel,NED,2002-04-24
1880,Andrei Kunitsyn,AndreiKunitsyn,RUS,2005-01-11
1881,Ignasi Forcano,IgnasiForcano,ESP,1999-10-26
1882,Daniel Verbeek,DanielVerbeek,NED,2004-06-25
1882,Gokberk Saritas,GokberkSaritas,TUR,2003-07-18
1884,Adria Velazquez Farre,AdriaVelazquezFarre,ESP,2009-09-20
1884,Alejandro Moreno,AlejandroMoreno,MEX,1990-01-30
1884,Alexander Guajardo,AlexanderGuajardo,USA,2006-08-24
1884,"Alexis Berquier</a></td><td align=""left"">FRA</td><td align=""right""></td></tr><tr><td align=""right"">1884</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=AndresUrquiolaMontellano"">Andres Urquiola Montellano",AlexisBerquier,BOL,2004-03-17
1884,Anthony Wright,AnthonyWright,GBR,2004-09-09
1884,Barkat Khan,BarkatKhan,PAK,1998-03-01
1884,Botond Kisantal,BotondKisantal,HUN,2005-08-31
1884,Bryan Hernandez Cortes,BryanHernandezCortes,ESP,2006-05-17
1884,Carl Roothman,CarlRoothman,RSA,2003-01-23
1884,Cem Christopher Kucukhuseyin,CemChristopherKucukhuseyin,TUR,2007-05-14
1884,Cyrus Mahjoob,CyrusMahjoob,USA,2005-09-30
1884,Daniil Golubev,DaniilGolubev,RUS,2001-09-20
1884,"Dario Alexandru Ciobotaru</a></td><td align=""left"">ROU</td><td align=""right""></td></tr><tr><td align=""right"">1884</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=DawidWisniewski"">Dawid Wisniewski</a></td><td align=""left"">POL</td><td align=""right""></td></tr><tr><td align=""right"">1884</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=DjordjeSapic"">Djordje Sapic</a></td><td align=""left"">SRB</td><td align=""right""></td></tr><tr><td align=""right"">1884</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=DusanMilanovic"">Dusan Milanovic",DarioAlexandruCiobotaru,SRB,2002-05-10
1884,"Elijah Cham</a></td><td align=""left"">AUS</td><td align=""right""></td></tr><tr><td align=""right"">1884</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=ErikSchiessl"">Erik Schiessl</a></td><td align=""left"">GER</td><td align=""right""></td></tr><tr><td align=""right"">1884</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=FabienSalle"">Fabien Salle",ElijahCham,FRA,1999-08-19
1884,Felix Raser,FelixRaser,AUT,2009-06-17
1884,Finn Emslie Robson,FinnEmslieRobson,NZL,2004-08-22
1884,Freddy Murray,FreddyMurray,IRL,2003-07-21
1884,Gian Durrer,GianDurrer,SUI,2004-06-07
1884,Gustaf Strom,GustafStrom,SWE,2001-09-22
1884,"Hamza Karmoussi</a></td><td align=""left"">MAR</td><td align=""right""></td></tr><tr><td align=""right"">1884</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=HanamichiCarvajal"">Hanamichi Carvajal",HamzaKarmoussi,CHI,2002-05-16
1884,Harry Thursfield,HarryThursfield,GBR,2000-12-30
1884,"Henry Jefferson</a></td><td align=""left"">GBR</td><td align=""right""></td></tr><tr><td align=""right"">1884</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=HenryRen"">Henry Ren",HenryJefferson,CAN,2004-01-27
1884,"Jack Secord</a></td><td align=""left"">USA</td><td align=""right""></td></tr><tr><td align=""right"">1884</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=JanSebesta"">Jan Sebesta",JackSecord,SUI,2003-03-05
1884,Jan Simonsson,JanSimonsson,SWE,2003-07-07
1884,Jerry Barton,JerryBarton,USA,2003-05-21
1884,Juan Francisco Munoz,JuanFranciscoMunoz,MEX,2007-08-15
1884,Juan Ignacio Barraza,JuanIgnacioBarraza,ARG,2001-03-03
1884,Juan Samuel Arauzo Martinez,JuanSamuelArauzoMartinez,ESP,1990-08-22
1884,"Juliusz Bienkiewicz</a></td><td align=""left"">POL</td><td align=""right""></td></tr><tr><td align=""right"">1884</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=KantaKujisaki"">Kanta Kujisaki",JuliuszBienkiewicz,JPN,2006-07-31
1884,Leevi Saatela,LeeviSaatela,FIN,1995-08-15
1884,Liangxuan Lu,LiangxuanLu,CHN,2010-05-03
1884,Lukas Hellum Lilleengen,LukasHellumLilleengen,NOR,2000-11-15
1884,M Abid Ali Khan Akbar,MAbidAliKhanAkbar,PAK,1990-07-22
1884,Malanqi Du,MalanqiDu,CHN,2002-08-08
1884,Manuel Sanchez,ManuelSanchez,MEX,1991-01-05
1884,Marcos Castro Fabra,MarcosCastroFabra,ESP,2007-03-19
1884,Mason Naumovski,MasonNaumovski,AUS,2001-02-03
1884,Matisse Martin,MatisseMartin,FRA,2009-02-08
1884,Mauricio Echazu,MauricioEchazu,PER,1989-01-02
1884,Mauricio Schtulmann Gasca,MauricioSchtulmannGasca,MEX,2008-09-06
1884,Maximilian Todorov,MaximilianTodorov,GER,1999-08-24
1884,Mikhail Tsapenko,MikhailTsapenko,RUS,2008-05-14
1884,Mohamed Safwat,MohamedSafwat,EGY,1990-09-19
1884,Motoharu Abe,MotoharuAbe,JPN,2009-02-04
1884,Nathan Anthony Barki,NathanAnthonyBarki,INA,2004-11-11
1884,Nicolas Kobelt,NicolasKobelt,SUI,2004-06-15
1884,Niklas Niggemann,NiklasNiggemann,GER,2002-10-21
1884,Noah Martens,NoahMartens,BEL,2002-04-06
1884,Oliwier Sterniczuk,OliwierSterniczuk,POL,2007-12-08
1884,Peter Benjamin Privara,PeterBenjaminPrivara,SVK,2004-08-02
1884,Pietro Gava,PietroGava,BRA,2009-08-02
1884,Rafael Augusto Garcia Finetto,RafaelAugustoGarciaFinetto,BRA,2008-02-01
1884,Rafael Segado Esteve,RafaelSegadoEsteve,ESP,2006-03-03
1884,Rajat Shirur,RajatShirur,USA,2007-10-12
1884,"Ricard Novell</a></td><td align=""left"">ESP</td><td align=""right""></td></tr><tr><td align=""right"">1884</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=RobertoFerrerGuimaraes"">Roberto Ferrer Guimaraes</a></td><td align=""left"">USA</td><td align=""right""></td></tr><tr><td align=""right"">1884</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=RobertoPerezSocas"">Roberto Perez Socas",RicardNovell,ESP,2008-02-04
1884,Ronan Tashinga Mtisi,RonanTashingaMtisi,ZIM,2007-12-16
1884,"Ryan Torres</a></td><td align=""left"">PHI</td><td align=""right""></td></tr><tr><td align=""right"">1884</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=SandeshDattatrayKurale"">Sandesh Dattatray Kurale</a></td><td align=""left"">IND</td><td align=""right""></td></tr><tr><td align=""right"">1884</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=ThomasKostka"">Thomas Kostka",RyanTorres,FRA,2003-05-11
1884,Tighe Brunetti,TigheBrunetti,USA,2003-08-30
1884,Tomas Rengel Sierra,TomasRengelSierra,ARG,1996-07-03
1884,Tyler Bowers,TylerBowers,USA,2002-10-13
1884,Valdemar Frederik Pape,ValdemarFrederikPape,DEN,2003-09-04
1884,"William Zhang</a></td><td align=""left"">USA</td><td align=""right""></td></tr><tr><td align=""right"">1884</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=WoongChanLee"">Woong Chan Lee",WilliamZhang,KOR,2008-12-19
1884,Yeongseok Jeong,YeongseokJeong,KOR,2000-03-04
1884,Yusuke Yoshikawa,YusukeYoshikawa,JPN,1994-04-25
1884,Zac Hamill,ZacHamill,AUS,2005-06-29
1964,Aadarsh Tripathi,AadarshTripathi,USA,2003-12-05
1964,Abubakar Talha,AbubakarTalha,PAK,2010-02-12
1964,Adam Kaczmarek,AdamKaczmarek,POL,2004-04-29
1964,Alejandro Garcia,AlejandroGarcia,ESP,2001-11-19
1964,"Alejandro Jacome Jaramillo</a></td><td align=""left"">ECU</td><td align=""right""></td></tr><tr><td align=""right"">1964</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=AlessandroDragoni"">Alessandro Dragoni",AlejandroJacomeJaramillo,ITA,1997-07-27
1964,"Alex Okonkwo</a></td><td align=""left"">GBR</td><td align=""right""></td></tr><tr><td align=""right"">1964</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=AlexanderGlomb"">Alexander Glomb</a></td><td align=""left"">GER</td><td align=""right""></td></tr><tr><td align=""right"">1964</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=AlexanderGschiel"">Alexander Gschiel",AlexOkonkwo,AUT,2007-06-01
1964,Alexander Vikhlyantsev,AlexanderVikhlyantsev,RUS,2002-09-20
1964,Ali Missoum,AliMissoum,MAR,2008-08-29
1964,Amaan Siddiqui,AmaanSiddiqui,IND,2001-12-26
1964,"Andres Delgadillo</a></td><td align=""left"">MEX</td><td align=""right""></td></tr><tr><td align=""right"">1964</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=AnesLatifovic"">Anes Latifovic",AndresDelgadillo,GER,2005-04-11
1964,"Aron Janos Major</a></td><td align=""left"">HUN</td><td align=""right""></td></tr><tr><td align=""right"">1964</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=ArtursZagars"">Arturs Zagars</a></td><td align=""left"">LAT</td><td align=""right""></td></tr><tr><td align=""right"">1964</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=AugustoMateoLucarelli"">Augusto Mateo Lucarelli",AronJanosMajor,ARG,2006-10-10
1964,Bader Alabdullah,BaderAlabdullah,KUW,2002-03-23
1964,Birtan Duran,BirtanDuran,TUR,2004-07-12
1964,Bozo Barun,BozoBarun,CRO,2001-04-07
1964,Brandon Walkin,BrandonWalkin,GBR,1994-08-16
1964,Charlie Camus,CharlieCamus,FRA,2006-10-16
1964,"Christian Wedel</a></td><td align=""left"">GER</td><td align=""right""></td></tr><tr><td align=""right"">1964</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=DanielAdeleye"">Daniel Adeleye",ChristianWedel,NGR,2006-04-25
1964,Daniel Tazabekov,DanielTazabekov,KAZ,2008-01-08
1964,Daniele Minighini,DanieleMinighini,ITA,2004-07-15
1964,"David Asenov</a></td><td align=""left"">CAN</td><td align=""right""></td></tr><tr><td align=""right"">1964</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=DavidJeanneGrandinot"">David Jeanne Grandinot",DavidAsenov,FRA,2002-08-02
1964,Dimitar Kisimov,DimitarKisimov,BUL,2008-04-11
1964,Dingzheng Nima,DingzhengNima,CHN,2004-03-12
1964,Edward Etty,EdwardEtty,NED,2001-09-14
1964,Elias Sumann,EliasSumann,AUT,2005-11-02
1964,Eric Ahren Moonga,EricAhrenMoonga,SWE,1995-12-27
1964,Federico Bove,FedericoBove,ITA,1998-09-25
1964,Fernando Yamacita,FernandoYamacita,BRA,1997-10-01
1964,Finn Willman,FinnWillman,NZL,2007-04-25
1964,Gabriele Brancatelli,GabrieleBrancatelli,USA,2003-07-12
1964,Iker Gaztambide Arrastia,IkerGaztambideArrastia,ESP,2004-02-28
1964,Iker Urribarrens Ramirez,IkerUrribarrensRamirez,ESP,2004-03-23
1964,Ilya Ignatov,IlyaIgnatov,UZB,2005-12-16
1964,"Jakub Vrba</a></td><td align=""left"">CZE</td><td align=""right""></td></tr><tr><td align=""right"">1964</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=JanSadzik"">Jan Sadzik",JakubVrba,POL,2008-04-25
1964,Jin Peng Tang,JinPengTang,CHN,2006-09-09
1964,Jip Van Assendelft,JipVanAssendelft,NED,2002-03-09
1964,Joao Antonio,JoaoAntonio,POR,1999-04-30
1964,Jonas Schaer,JonasSchaer,SUI,2000-06-27
1964,Jose Luis Claro,JoseLuisClaro,PER,2003-08-21
1964,Juchan Hwang,JuchanHwang,KOR,2008-02-26
1964,Julian Valenzuela,JulianValenzuela,CHI,2007-09-12
1964,Kaeri Hernandez Mariona,KaeriHernandezMariona,GUA,2003-02-06
1964,Kai An Wu,KaiAnWu,TPE,2006-09-12
1964,"Kai Thompson</a></td><td align=""left"">HKG</td><td align=""right""></td></tr><tr><td align=""right"">1964</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=KarimElFeky"">Karim El Feky",KaiThompson,EGY,2001-09-09
1964,"Kaspar Mathes</a></td><td align=""left"">GER</td><td align=""right""></td></tr><tr><td align=""right"">1964</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=LeonardoIemmi"">Leonardo Iemmi",KasparMathes,ITA,2005-04-23
1964,Leonardo Suarez,LeonardoSuarez,BOL,2008-11-11
1964,Lorenzo Balducci,LorenzoBalducci,ITA,2007-10-30
1964,Luigi Valletta,LuigiValletta,ITA,2007-07-15
1964,Luis Jose Nakamine,LuisJoseNakamine,PER,2006-04-03
1964,Mark Havlicek,MarkHavlicek,CZE,2003-10-13
1964,"Martin Doskocil</a></td><td align=""left"">CZE</td><td align=""right""></td></tr><tr><td align=""right"">1964</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=MarwanEhab"">Marwan Ehab",MartinDoskocil,EGY,2008-07-29
1964,Maxime St Hilaire,MaximeStHilaire,CAN,2003-04-28
1964,"Maximilian Borisov</a></td><td align=""left"">BUL</td><td align=""right""></td></tr><tr><td align=""right"">1964</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=MichaelSavano"">Michael Savano",MaximilianBorisov,USA,2008-05-03
1964,"Mikhail Dubrouski</a></td><td align=""left"">BLR</td><td align=""right""></td></tr><tr><td align=""right"">1964</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=MikolajLorens"">Mikolaj Lorens",MikhailDubrouski,POL,2002-01-30
1964,Natsuki Yamamoto,NatsukiYamamoto,JPN,2005-08-01
1964,Nicholas Steiglehner,NicholasSteiglehner,USA,2004-06-16
1964,Nicolas Baena,NicolasBaena,PER,2008-01-30
1964,Nicolas Rafael Goldberg Alviani,NicolasRafaelGoldbergAlviani,ESP,2002-10-10
1964,"Nika Bidzinashvili</a></td><td align=""left"">GEO</td><td align=""right""></td></tr><tr><td align=""right"">1964</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=NtungamiliRaguin"">Ntungamili Raguin",NikaBidzinashvili,BOT,2009-01-26
1964,Oliver Sanders,OliverSanders,CZE,2007-10-09
1964,Omar Kandil,OmarKandil,EGY,2009-08-08
1964,Oriol Font,OriolFont,ESP,2005-12-21
1964,"Pablo Robledo Hoyos</a></td><td align=""left"">COL</td><td align=""right""></td></tr><tr><td align=""right"">1964</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=PhilippeRenard"">Philippe Renard</a></td><td align=""left"">FRA</td><td align=""right""></td></tr><tr><td align=""right"">1964</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=PierreNgijolCarre"">Pierre Ngijol Carre</a></td><td align=""left"">FRA</td><td align=""right""></td></tr><tr><td align=""right"">1964</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=PiotrGalus"">Piotr Galus",PabloRobledoHoyos,POL,2000-12-09
1964,Ramiro Amarilla,RamiroAmarilla,ARG,2001-09-11
1964,"Rethin Pranav Senthil Kumar</a></td><td align=""left"">IND</td><td align=""right""></td></tr><tr><td align=""right"">1964</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=RomeoArcuschin"">Romeo Arcuschin</a></td><td align=""left"">ARG</td><td align=""right""></td></tr><tr><td align=""right"">1964</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=RyderJackson"">Ryder Jackson",RethinPranavSenthilKumar,USA,2005-05-24
1964,"Sasha Colleu</a></td><td align=""left"">FRA</td><td align=""right""></td></tr><tr><td align=""right"">1964</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=SeiyaNakanishi"">Seiya Nakanishi",SashaColleu,JPN,1996-09-05
1964,Sekou Bangoura,SekouBangoura,USA,1991-11-18
1964,Sergio Ingles Garre,SergioInglesGarre,ESP,1999-05-05
1964,Stephen Slocombe,StephenSlocombe,BAR,2003-03-31
1964,Svarmanyu Singh,SvarmanyuSingh,IND,2006-01-10
1964,"Thomas Gunzinger</a></td><td align=""left"">SUI</td><td align=""right""></td></tr><tr><td align=""right"">1964</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=TimLoosen"">Tim Loosen",ThomasGunzinger,GER,2001-06-30
1964,Tim Ruehl,TimRuehl,GER,1998-03-31
1964,Tomas Dummer Macedo,TomasDummerMacedo,BRA,2008-09-12
1964,Tomas Lanik,TomasLanik,SVK,2002-05-16
1964,"Tomas Marin</a></td><td align=""left"">COL</td><td align=""right""></td></tr><tr><td align=""right"">1964</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=TrisztanGubi"">Trisztan Gubi",TomasMarin,HUN,2005-06-05
1964,Uladzislau Tarasevich,UladzislauTarasevich,BEL,2004-11-21
1964,Vasilios Caripi,VasiliosCaripi,RSA,1991-09-28
1964,Veljko Krstic,VeljkoKrstic,SRB,2003-09-18
1964,"Victor Barrere</a></td><td align=""left"">FRA</td><td align=""right""></td></tr><tr><td align=""right"">1964</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=VidMohar"">Vid Mohar",VictorBarrere,SLO,2006-02-03
1964,Vladimir Bazilevskiy,VladimirBazilevskiy,ISR,2005-08-11
1964,Wen Bo Fan,WenBoFan,CHN,2007-10-21
1964,Yshai Oliel,YshaiOliel,ISR,2000-01-05
1964,"Yuya Hirose</a></td><td align=""left"">JPN</td><td align=""right""></td></tr><tr><td align=""right"">1964</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=ZheLi"">Zhe Li",YuyaHirose,CHN,1986-09-20
2071,Aaron James Williams,AaronJamesWilliams,GER,2003-12-01
2071,Adam Gabor Szoke,AdamGaborSzoke,HUN,2004-04-14
2071,Ahmed Zaki,AhmedZaki,EGY,2005-02-11
2071,Andre Megrabian,AndreMegrabian,BEL,2005-01-16
2071,Andre Souza,AndreSouza,BRA,2002-12-13
2071,Andres Fernandez Canovas,AndresFernandezCanovas,ESP,1999-03-08
2071,Anthony Genov,AnthonyGenov,BUL,2002-03-02
2071,Aqeel Khan,AqeelKhan,PAK,1980-01-30
2071,Arian Barbic,ArianBarbic,GER,2008-10-05
2071,Benjamin Martin,BenjaminMartin,FRA,2005-05-06
2071,Bjorn Swenson,BjornSwenson,USA,2003-08-28
2071,"Botond Nagy</a></td><td align=""left"">HUN</td><td align=""right""></td></tr><tr><td align=""right"">2071</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=CharliePade"">Charlie Pade",BotondNagy,AUS,2005-01-24
2071,Clement Deleersnyder,ClementDeleersnyder,FRA,2001-11-13
2071,Cooper Mccarthy,CooperMccarthy,RSA,2009-09-23
2071,Daniel Abadia,DanielAbadia,SGP,2001-09-01
2071,David Cristian Carteputreda,DavidCristianCarteputreda,ROU,2007-02-12
2071,"David Prasievi</a></td><td align=""left"">USA</td><td align=""right""></td></tr><tr><td align=""right"">2071</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=DorianJuszczak"">Dorian Juszczak",DavidPrasievi,POL,2005-03-11
2071,Enrique Bogo,EnriqueBogo,BRA,1995-07-24
2071,Enrique Collar,EnriqueCollar,ESP,2007-10-30
2071,Eric Jr. Olivarez,EricJr.Olivarez,PHI,1998-04-18
2071,Fabrizio Karol Pio Osti,FabrizioKarolPioOsti,ITA,2005-09-17
2071,Filip Stidell,FilipStidell,SWE,2005-07-24
2071,"Franco Ariel Vazquez</a></td><td align=""left"">ARG</td><td align=""right""></td></tr><tr><td align=""right"">2071</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=FrancoMarini"">Franco Marini</a></td><td align=""left"">ARG</td><td align=""right""></td></tr><tr><td align=""right"">2071</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=FrancoisMusitelli"">Francois Musitelli",FrancoArielVazquez,FRA,1998-10-12
2071,"Guelord Kayombo</a></td><td align=""left"">COD</td><td align=""right""></td></tr><tr><td align=""right"">2071</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=HenrikVillanger"">Henrik Villanger</a></td><td align=""left"">NOR</td><td align=""right""></td></tr><tr><td align=""right"">2071</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=HiddeSchoenmakers"">Hidde Schoenmakers</a></td><td align=""left"">NED</td><td align=""right""></td></tr><tr><td align=""right"">2071</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=IdsWaterbolk"">Ids Waterbolk",GuelordKayombo,NED,2001-03-22
2071,"Isaac Lhomond</a></td><td align=""left"">FRA</td><td align=""right""></td></tr><tr><td align=""right"">2071</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=JakubKroslak"">Jakub Kroslak",IsaacLhomond,SVK,2003-06-01
2071,"Javier Guzman</a></td><td align=""left"">CHL</td><td align=""right""></td></tr><tr><td align=""right"">2071</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=JoaoPedroDidoniBonini"">Joao Pedro Didoni Bonini",JavierGuzman,BRA,2007-08-14
2071,"Jon Gamble</a></td><td align=""left"">USA</td><td align=""right""></td></tr><tr><td align=""right"">2071</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=JordanChiu"">Jordan Chiu",JonGamble,USA,2000-12-15
2071,Jordi Mas De Ugarte,JordiMasDeUgarte,ESP,1995-07-26
2071,Julius Maximilian Haus,JuliusMaximilianHaus,GER,2007-05-23
2071,"Kaigaoge Kang</a></td><td align=""left"">CHN</td><td align=""right""></td></tr><tr><td align=""right"">2071</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=KentaroOtsuka"">Kentaro Otsuka</a></td><td align=""left"">JPN</td><td align=""right""></td></tr><tr><td align=""right"">2071</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=LucaFantini"">Luca Fantini",KaigaogeKang,ITA,2000-07-20
2071,Luis Andres Flores Avila,LuisAndresFloresAvila,MEX,2008-05-04
2071,Luka Bojicic Ono,LukaBojicicOno,BRA,2005-01-28
2071,Marco Alvarez,MarcoAlvarez,USA,2000-10-23
2071,Marco Migliorati,MarcoMigliorati,ITA,2003-10-19
2071,Mario Andre Galarraga,MarioAndreGalarraga,ECU,2007-09-05
2071,Massimo Pizzigoni,MassimoPizzigoni,ITA,2006-06-19
2071,"Matthew Carroll</a></td><td align=""left"">GBR</td><td align=""right""></td></tr><tr><td align=""right"">2071</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=MattiasPisanu"">Mattias Pisanu",MatthewCarroll,ITA,2007-07-13
2071,Matyas Kozlovsky,MatyasKozlovsky,CZE,2007-09-30
2071,"Max Pade</a></td><td align=""left"">GER</td><td align=""right""></td></tr><tr><td align=""right"">2071</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=MaximilianOezcelik"">Maximilian Oezcelik</a></td><td align=""left"">GER</td><td align=""right""></td></tr><tr><td align=""right"">2071</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=MaximusZavierWong"">Maximus Zavier Wong</a></td><td align=""left"">SIN</td><td align=""right""></td></tr><tr><td align=""right"">2071</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=MilledgeCossu"">Milledge Cossu",MaxPade,USA,2001-11-26
2071,Niels Peter Van Noord,NielsPeterVanNoord,CAN,2000-04-12
2071,Saba George Nanobashvili,SabaGeorgeNanobashvili,SWE,2004-11-14
2071,Sai Karteek Reddy Ganta,SaiKarteekReddyGanta,IND,2000-06-01
2071,Samuel Stolarik,SamuelStolarik,SVK,2004-06-19
2071,Stefan Menichella,StefanMenichella,USA,1994-11-21
